PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
6625_01,1,1,7,1072,1,2,34.0,0,0.0,0.0,0.0,1272,24,0.0,0.0,1
6625_02,1,0,6,1379,1,1,15.0,0,3.0,854.0,23.0,1387,24,0.0,0.0,0
6626_01,1,1,7,1073,1,3,24.0,0,0.0,0.0,0.0,1104,548,0.0,0.0,0
6628_01,1,0,6,1381,1,3,29.0,0,0.0,0.0,272.0,1915,1560,394.0,50.0,0
6630_01,1,0,6,1270,2,3,19.0,0,0.0,1044.0,0.0,1639,1074,2.0,4.0,1
6631_01,3,-1,3,208,1,3,27.0,0,0.0,1891.0,0.0,1563,327,2167.0,0.0,0
6633_01,3,0,2,255,2,3,26.0,0,0.0,0.0,0.0,301,1633,0.0,0.0,1
6634_01,3,1,2,219,1,1,46.0,0,0.0,0.0,0.0,1044,1620,0.0,0.0,1
6634_02,0,1,0,0,0,3,64.0,0,0.0,0.0,0.0,406,1620,0.0,0.0,1
6635_01,3,0,3,209,1,3,17.0,0,0.0,1339.0,26.0,822,637,244.0,15.0,0
6635_02,3,0,3,209,1,1,45.0,0,0.0,313.0,1791.0,841,637,414.0,1675.0,0
6637_01,2,0,6,1271,2,3,27.0,0,1228.0,0.0,0.0,816,765,0.0,0.0,0
6638_01,1,1,7,1074,1,3,29.0,0,0.0,0.0,0.0,1167,190,0.0,0.0,0
6639_01,1,1,7,1075,1,2,18.0,0,0.0,0.0,0.0,649,588,0.0,0.0,1
6641_01,3,1,3,247,2,3,26.0,0,0.0,0.0,0.0,621,2187,0.0,0.0,1
6641_02,3,1,3,247,2,1,39.0,0,0.0,0.0,0.0,2330,2187,0.0,0.0,1
6642_01,1,1,7,1081,2,3,59.0,0,0.0,0.0,0.0,1817,2112,0.0,0.0,1
6643_01,1,0,6,1272,2,3,20.0,0,0.0,6.0,24.0,1387,39,0.0,672.0,0
6645_01,1,1,7,1083,2,1,17.0,0,0.0,0.0,0.0,1619,63,0.0,0.0,1
6646_01,1,1,7,1084,2,3,47.0,0,0.0,0.0,0.0,1296,1249,0.0,0.0,1
6647_01,1,0,6,1273,2,2,29.0,0,2.0,3.0,1501.0,2571,1433,26.0,0.0,1
6649_01,1,0,6,1274,2,3,16.0,0,-1.0,0.0,265.0,2485,910,0.0,0.0,0
6650_01,1,0,7,1077,1,3,48.0,0,12.0,0.0,0.0,1872,1847,0.0,796.0,0
6652_01,1,0,0,0,0,2,39.0,0,0.0,69.0,29.0,1987,1960,424.0,18.0,0
6654_01,1,1,7,1086,2,1,28.0,0,0.0,0.0,0.0,1457,1849,0.0,0.0,1
6654_02,1,1,7,1086,2,1,12.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
6654_03,1,1,7,1086,2,3,24.0,0,0.0,0.0,-1.0,1260,1849,0.0,0.0,1
6655_01,2,1,5,422,1,3,30.0,0,0.0,0.0,0.0,1372,1997,0.0,0.0,1
6656_01,3,1,2,221,1,3,34.0,0,0.0,0.0,0.0,1573,2141,0.0,-1.0,1
6659_01,2,-1,6,1383,1,3,37.0,0,0.0,0.0,0.0,824,2270,0.0,0.0,1
6660_01,1,0,6,1384,1,3,47.0,0,590.0,0.0,47.0,2749,1880,3.0,53.0,0
6662_01,1,0,7,1087,2,3,0.0,0,0.0,0.0,0.0,2311,1790,0.0,0.0,0
6662_02,1,-1,7,1087,2,3,23.0,0,0.0,0.0,0.0,929,1790,0.0,0.0,1
6662_03,1,1,7,1087,2,1,0.0,0,0.0,0.0,0.0,1665,1304,0.0,0.0,1
6663_01,1,0,7,1079,1,3,20.0,0,402.0,25.0,9.0,318,1362,373.0,0.0,0
6663_02,1,0,6,1385,1,3,35.0,0,90.0,0.0,655.0,2613,1362,43.0,16.0,0
6664_01,1,0,7,1088,2,3,18.0,0,0.0,0.0,827.0,1115,1732,0.0,0.0,1
6665_01,3,1,2,222,1,1,17.0,0,0.0,0.0,0.0,1411,512,0.0,0.0,1
6665_02,3,0,2,222,1,3,18.0,0,4.0,1337.0,0.0,481,512,0.0,182.0,0
6665_03,3,0,2,222,1,3,53.0,0,0.0,0.0,0.0,1074,512,0.0,0.0,1
6665_04,3,0,2,222,1,1,35.0,0,0.0,2504.0,0.0,250,512,0.0,5496.0,0
6667_01,3,1,3,248,2,3,48.0,0,0.0,0.0,0.0,1467,850,0.0,0.0,1
6668_01,1,0,7,1089,2,3,68.0,0,0.0,0.0,649.0,1915,1560,0.0,239.0,1
6668_02,1,0,7,1089,2,3,27.0,0,17.0,65.0,74.0,217,776,1548.0,18.0,0
6669_01,1,0,5,423,1,1,28.0,0,32.0,0.0,304.0,809,1242,291.0,2.0,1
6670_01,1,0,6,1278,2,3,37.0,0,864.0,35.0,0.0,1801,1339,0.0,0.0,0
6671_01,2,1,6,1279,2,3,35.0,0,0.0,0.0,-1.0,1019,955,0.0,0.0,1
6671_02,2,0,6,1279,2,3,31.0,0,1002.0,0.0,-1.0,2010,955,0.0,0.0,1
6671_03,2,0,5,440,2,1,14.0,0,1880.0,0.0,15.0,2303,955,0.0,0.0,0
6672_01,2,0,6,1387,1,3,1.0,0,0.0,0.0,0.0,170,1743,0.0,0.0,1
6672_02,2,0,6,1387,1,1,4.0,0,0.0,0.0,0.0,20,1743,0.0,0.0,1
6672_03,2,0,5,424,1,2,30.0,0,77.0,71.0,1147.0,2729,1743,0.0,0.0,0
6672_04,2,1,6,1387,1,3,11.0,0,0.0,0.0,0.0,1037,1743,0.0,0.0,1
6673_01,1,0,5,425,1,3,45.0,0,1595.0,0.0,0.0,527,171,0.0,13.0,0
6674_01,3,0,5,426,1,3,29.0,0,0.0,841.0,0.0,2071,1532,1733.0,11.0,0
6674_02,3,1,5,426,1,3,32.0,0,-1.0,0.0,0.0,1283,1684,0.0,0.0,1
6674_03,3,-1,5,426,1,1,15.0,0,0.0,0.0,0.0,174,1684,0.0,0.0,1
6674_04,3,1,5,426,1,3,25.0,0,0.0,0.0,0.0,405,1532,0.0,0.0,1
6674_05,3,0,5,426,1,3,25.0,0,0.0,4.0,0.0,552,1532,1525.0,475.0,0
6675_01,1,-1,6,1388,1,3,60.0,0,707.0,24.0,0.0,2723,745,0.0,170.0,0
6675_02,1,0,5,427,1,2,24.0,0,61.0,0.0,0.0,1915,1560,0.0,1495.0,0
6676_01,3,1,4,200,2,3,35.0,0,0.0,0.0,0.0,1381,1188,0.0,0.0,1
6680_01,1,0,7,1082,1,3,36.0,0,-1.0,361.0,512.0,861,216,34.0,0.0,1
6681_01,1,0,6,1280,2,1,22.0,0,0.0,833.0,381.0,1630,2344,0.0,12.0,1
6683_01,1,1,7,1083,1,2,32.0,0,0.0,0.0,0.0,1313,2081,0.0,0.0,1
6684_01,3,0,3,210,1,3,57.0,0,0.0,218.0,0.0,451,1642,8522.0,0.0,0
6684_02,3,0,3,210,1,3,30.0,-1,0.0,-1.0,335.0,60,1642,143.0,764.0,1
6684_03,3,0,3,210,1,3,46.0,0,0.0,370.0,0.0,1230,1642,2395.0,1638.0,0
6691_01,1,0,6,1390,1,3,28.0,0,62.0,202.0,542.0,2696,1354,0.0,-1.0,1
6692_01,3,1,2,256,2,1,26.0,0,0.0,0.0,0.0,1489,559,0.0,0.0,1
6693_01,1,0,5,428,1,3,55.0,0,0.0,0.0,719.0,1016,2002,274.0,0.0,0
6694_01,1,1,7,1084,1,3,66.0,0,0.0,0.0,-1.0,1704,613,0.0,0.0,1
6697_01,1,0,7,1085,1,0,20.0,0,0.0,1.0,34.0,2346,1795,0.0,774.0,0
6698_01,1,0,6,1393,1,2,31.0,0,239.0,321.0,0.0,2652,1054,0.0,124.0,0
6699_01,2,0,5,429,1,3,13.0,0,0.0,0.0,0.0,2038,772,0.0,0.0,0
6702_01,1,1,7,1087,1,3,50.0,0,0.0,0.0,0.0,1502,1264,0.0,0.0,1
6706_01,3,1,2,224,1,3,21.0,0,0.0,0.0,0.0,257,1934,0.0,0.0,1
6706_02,3,1,2,224,1,3,25.0,0,0.0,0.0,0.0,30,1934,0.0,0.0,1
6707_01,1,1,7,1091,2,3,46.0,0,0.0,0.0,0.0,1920,125,0.0,0.0,1
6708_01,3,0,1,67,1,3,0.0,0,0.0,0.0,0.0,1078,1385,0.0,0.0,1
6708_02,3,0,1,67,1,3,2.0,0,0.0,0.0,0.0,1915,1560,0.0,-1.0,1
6708_03,3,0,1,67,1,3,36.0,0,994.0,526.0,0.0,1534,1385,7.0,1279.0,0
6708_04,3,1,1,67,1,1,19.0,0,0.0,0.0,0.0,1624,1385,0.0,0.0,1
6708_05,3,1,1,67,1,1,35.0,0,0.0,0.0,0.0,1126,1385,0.0,0.0,1
6708_06,3,1,1,67,1,1,41.0,1,0.0,0.0,0.0,2547,1385,0.0,-1.0,1
6709_01,1,1,7,1092,2,3,22.0,0,0.0,0.0,0.0,1619,1173,0.0,-1.0,1
6711_01,2,0,4,210,1,3,25.0,1,-1.0,280.0,714.0,2157,1296,0.0,0.0,0
6713_01,1,0,6,1395,1,1,24.0,0,700.0,0.0,0.0,2048,1878,0.0,0.0,0
6718_01,1,0,7,1088,1,3,37.0,0,18.0,238.0,0.0,2001,1437,528.0,0.0,0
6718_02,1,1,7,1088,1,3,5.0,0,0.0,0.0,0.0,774,1437,0.0,0.0,0
6718_03,1,1,7,1088,1,3,-1.0,0,0.0,0.0,0.0,1893,1437,0.0,0.0,1
6719_01,2,1,6,1396,1,3,41.0,0,0.0,0.0,0.0,1835,809,0.0,0.0,1
6720_01,3,0,1,81,2,3,44.0,0,0.0,0.0,0.0,2689,1625,0.0,0.0,1
6721_01,1,-1,7,1095,2,3,23.0,0,0.0,0.0,0.0,1225,1005,0.0,0.0,1
6722_01,3,1,5,445,2,1,28.0,0,0.0,0.0,0.0,2227,482,0.0,0.0,1
6722_02,3,0,5,445,2,1,27.0,0,0.0,33.0,9.0,1653,482,1847.0,2035.0,0
6722_03,3,1,5,445,2,1,40.0,0,0.0,0.0,0.0,2484,482,0.0,0.0,1
6724_01,3,1,3,213,1,1,27.0,0,0.0,0.0,0.0,138,710,0.0,0.0,1
6724_02,3,1,3,213,1,1,17.0,0,0.0,0.0,0.0,736,710,0.0,0.0,1
6725_01,3,0,3,214,1,3,32.0,0,0.0,390.0,60.0,1937,1413,5015.0,211.0,0
6726_01,1,0,7,1089,1,3,29.0,0,68.0,74.0,713.0,129,220,37.0,15.0,1
6727_01,1,0,7,1090,1,3,29.0,0,0.0,316.0,0.0,71,401,-1.0,338.0,1
6729_01,3,0,1,82,2,3,41.0,0,0.0,371.0,0.0,749,1928,1701.0,21.0,0
6729_02,3,1,1,82,2,1,48.0,0,0.0,0.0,0.0,421,1928,0.0,0.0,1
6729_03,3,0,1,82,2,3,27.0,0,2664.0,15.0,0.0,261,221,109.0,2.0,0
6730_01,1,0,7,1096,2,3,14.0,0,0.0,6.0,791.0,1502,520,49.0,0.0,1
6731_01,1,0,6,1397,1,3,32.0,0,3135.0,2.0,0.0,706,2250,0.0,0.0,0
6734_01,3,0,3,249,2,1,47.0,0,0.0,2699.0,0.0,1522,2072,671.0,8.0,1
6734_02,3,1,3,249,2,1,14.0,0,0.0,0.0,0.0,501,2072,0.0,0.0,1
6734_03,3,1,3,249,2,1,37.0,1,0.0,0.0,0.0,797,2072,0.0,0.0,1
6734_04,3,1,3,249,2,1,33.0,0,0.0,0.0,0.0,2782,2072,0.0,0.0,1
6736_01,2,0,4,203,2,0,33.0,0,1373.0,0.0,23.0,1953,618,920.0,6.0,1
6739_01,1,0,7,1097,2,3,44.0,0,0.0,714.0,174.0,240,2266,0.0,0.0,1
6741_01,1,0,7,1098,2,3,37.0,0,0.0,1190.0,4.0,2245,2029,455.0,71.0,1
6741_02,1,-1,6,1286,2,2,18.0,-1,103.0,0.0,181.0,740,2029,1611.0,22.0,0
6742_01,1,0,6,1287,2,3,33.0,0,1288.0,2.0,0.0,817,1835,0.0,1.0,1
6744_01,2,0,6,1399,1,3,21.0,0,1244.0,0.0,1119.0,1229,364,0.0,3.0,0
6744_02,2,0,6,1399,1,3,38.0,0,1717.0,16.0,39.0,297,364,0.0,48.0,0
6744_03,2,0,4,212,1,1,16.0,0,1337.0,0.0,2614.0,2308,364,0.0,0.0,0
6744_04,2,1,5,431,1,3,58.0,0,0.0,-1.0,0.0,1896,364,0.0,0.0,0
6744_05,2,0,5,431,1,3,41.0,0,1203.0,756.0,140.0,1994,364,0.0,0.0,0
6745_01,1,0,6,1400,1,2,28.0,0,545.0,0.0,501.0,2366,487,0.0,0.0,0
6746_01,1,1,7,1092,1,3,28.0,0,0.0,0.0,0.0,193,487,0.0,0.0,1
6747_01,3,1,3,215,1,3,31.0,0,-1.0,0.0,0.0,496,1457,0.0,0.0,1
6748_01,2,1,6,1289,2,3,27.0,0,0.0,0.0,0.0,372,422,-1.0,0.0,1
6748_02,2,0,6,1289,2,3,7.0,0,0.0,0.0,0.0,1149,422,0.0,-1.0,1
6748_03,2,0,6,1289,2,3,25.0,0,1610.0,29.0,6.0,2117,422,0.0,0.0,0
6748_04,2,0,4,205,2,3,34.0,0,470.0,0.0,-1.0,1372,422,45.0,539.0,0
6749_01,1,0,7,1093,1,3,21.0,0,0.0,13.0,813.0,819,987,0.0,0.0,1
6750_01,1,0,7,1094,1,3,29.0,0,0.0,95.0,424.0,2639,775,1.0,364.0,0
6751_01,2,1,6,1290,2,3,23.0,0,0.0,0.0,0.0,564,1976,0.0,0.0,1
6751_02,2,1,5,446,2,3,31.0,0,0.0,0.0,0.0,685,1976,0.0,0.0,0
6753_01,3,1,2,226,1,3,50.0,0,0.0,0.0,0.0,344,1126,0.0,0.0,1
6753_02,3,0,2,226,1,3,25.0,0,0.0,0.0,0.0,2540,1126,0.0,0.0,0
6754_01,3,0,3,250,2,3,25.0,1,0.0,4209.0,0.0,1304,483,2.0,896.0,1
6756_01,1,0,6,1402,1,3,23.0,0,0.0,0.0,12.0,880,816,726.0,19.0,0
6756_02,1,0,7,1095,1,2,46.0,0,0.0,0.0,743.0,952,816,4.0,6.0,1
6756_03,1,0,7,1095,1,3,0.0,0,0.0,0.0,0.0,829,816,0.0,0.0,1
6757_01,2,0,6,1292,2,3,53.0,0,1964.0,0.0,635.0,2732,428,0.0,0.0,0
6758_01,1,0,6,1403,1,1,25.0,0,76.0,600.0,0.0,2444,172,0.0,25.0,0
6760_01,2,0,6,1404,1,2,30.0,0,51.0,0.0,1373.0,1785,1285,0.0,5.0,1
6761_01,2,1,6,1405,1,3,18.0,0,0.0,0.0,0.0,890,253,0.0,0.0,1
6761_02,2,0,5,432,1,3,20.0,0,0.0,0.0,0.0,2832,1414,0.0,0.0,0
6762_01,1,0,6,1293,2,1,54.0,0,0.0,704.0,0.0,356,1135,0.0,0.0,0
6763_01,1,0,7,1097,1,3,20.0,0,0.0,97.0,725.0,504,1500,26.0,104.0,1
6764_01,2,0,6,1294,2,3,32.0,0,2937.0,60.0,696.0,741,1487,0.0,0.0,0
6764_02,2,0,6,1294,2,3,31.0,0,76.0,0.0,2398.0,1617,1487,102.0,23.0,1
6765_01,2,1,6,1295,2,3,55.0,0,0.0,0.0,0.0,1846,1552,0.0,0.0,1
6766_01,1,0,7,1098,1,2,16.0,0,399.0,0.0,3.0,702,2082,0.0,137.0,0
6766_02,1,1,7,1098,1,3,0.0,-1,0.0,0.0,0.0,206,114,0.0,0.0,1
6766_03,1,1,7,1098,1,3,3.0,0,0.0,0.0,0.0,43,114,0.0,0.0,1
6773_01,1,0,6,1407,1,3,33.0,0,47.0,0.0,0.0,1920,631,-1.0,3047.0,0
6774_01,1,1,7,1100,1,3,45.0,0,0.0,0.0,-1.0,148,2015,0.0,0.0,1
6774_02,1,1,7,1100,1,3,6.0,0,0.0,0.0,0.0,1794,2015,0.0,0.0,0
6774_03,1,0,6,1408,1,3,33.0,0,0.0,0.0,704.0,1466,2015,0.0,0.0,0
6775_01,1,1,7,1101,2,1,14.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
6776_01,1,0,6,1409,1,1,24.0,0,1.0,0.0,0.0,2229,556,691.0,0.0,0
6778_01,1,0,6,1299,2,3,47.0,0,0.0,758.0,0.0,1316,2135,0.0,1417.0,0
6779_01,3,0,2,258,2,3,37.0,0,0.0,7920.0,270.0,2078,2099,1.0,322.0,1
6779_02,3,1,2,258,2,1,14.0,0,-1.0,0.0,0.0,1355,937,0.0,0.0,1
6779_03,3,1,2,258,2,3,44.0,0,0.0,0.0,0.0,2642,937,0.0,0.0,1
6779_04,3,0,2,258,2,3,11.0,0,0.0,0.0,0.0,2204,937,0.0,0.0,1
6780_01,3,1,3,251,2,1,15.0,0,0.0,0.0,0.0,2505,634,0.0,0.0,1
6780_02,3,0,3,251,2,3,39.0,0,2167.0,30.0,1472.0,2804,634,-1.0,0.0,1
6782_01,1,0,6,1300,2,2,15.0,0,-1.0,0.0,533.0,2633,563,72.0,0.0,0
6784_01,1,0,7,1102,2,1,60.0,0,0.0,0.0,0.0,967,599,8.0,698.0,0
6784_02,1,0,7,1102,2,3,49.0,0,0.0,366.0,0.0,218,599,0.0,401.0,1
6786_01,1,0,6,1410,1,2,23.0,0,8.0,173.0,0.0,2422,1616,1052.0,0.0,0
6787_01,1,0,6,1411,1,3,9.0,0,0.0,0.0,0.0,1249,1312,0.0,0.0,1
6787_02,1,-1,6,1411,1,3,0.0,0,0.0,0.0,0.0,2741,1312,0.0,0.0,0
6787_03,1,0,6,1411,1,3,17.0,0,108.0,4.0,1898.0,180,767,13.0,0.0,0
6787_04,1,1,6,1411,1,2,42.0,0,0.0,0.0,0.0,2086,1312,0.0,0.0,1
6787_05,1,1,6,1411,1,3,16.0,0,0.0,0.0,-1.0,43,1312,0.0,-1.0,1
6787_06,1,0,6,1411,1,1,0.0,0,0.0,0.0,0.0,1872,1312,0.0,0.0,1
6787_07,1,0,6,1411,1,3,26.0,0,113.0,38.0,0.0,2184,1312,0.0,630.0,0
6788_01,1,0,7,1103,1,3,56.0,0,2.0,736.0,0.0,2534,1858,71.0,0.0,0
6789_01,2,0,4,213,1,1,26.0,0,866.0,0.0,0.0,931,1914,0.0,0.0,1
6792_01,2,0,6,1412,1,3,41.0,0,145.0,0.0,2383.0,901,119,30.0,40.0,1
6794_01,2,0,4,206,2,3,27.0,0,20.0,0.0,1000.0,1060,694,36.0,0.0,1
6796_01,1,0,7,1104,1,3,31.0,0,470.0,0.0,0.0,2580,2227,182.0,52.0,0
6798_01,1,0,6,1414,1,3,40.0,0,3.0,0.0,61.0,204,713,0.0,742.0,1
6799_01,3,1,3,252,2,1,40.0,0,0.0,0.0,0.0,223,1083,0.0,0.0,1
6800_01,1,1,7,1105,1,3,15.0,0,0.0,0.0,0.0,633,1241,0.0,0.0,1
6801_01,3,0,2,259,2,3,50.0,1,0.0,7293.0,136.0,1006,1246,97.0,440.0,1
6802_01,3,0,1,68,1,1,42.0,0,1751.0,516.0,0.0,785,1166,12.0,672.0,0
6805_01,3,0,5,449,2,3,50.0,0,52.0,996.0,0.0,160,327,700.0,1.0,0
6806_01,1,0,7,1104,2,3,39.0,0,14.0,583.0,310.0,1636,2037,0.0,0.0,1
6808_01,1,0,6,1416,1,3,27.0,0,0.0,-1.0,192.0,1252,1136,38.0,599.0,0
6810_01,2,1,5,450,2,3,20.0,0,0.0,0.0,0.0,74,1626,0.0,0.0,1
6810_02,2,0,5,450,2,3,30.0,0,768.0,11.0,2010.0,2276,1626,0.0,0.0,1
6810_03,2,1,0,0,0,3,16.0,0,-1.0,0.0,0.0,391,1626,0.0,0.0,1
6810_04,0,1,5,450,2,3,36.0,0,0.0,0.0,0.0,1785,1626,0.0,0.0,1
6810_05,2,1,5,450,2,1,68.0,0,0.0,0.0,0.0,625,1626,0.0,0.0,1
6813_01,1,0,6,1417,1,1,22.0,0,38.0,19.0,348.0,521,2231,217.0,115.0,0
6814_01,2,0,5,451,2,1,36.0,0,1339.0,6.0,7810.0,339,1819,0.0,0.0,1
6816_01,1,1,7,1108,1,1,3.0,0,0.0,0.0,0.0,1482,2092,0.0,0.0,0
6816_02,1,0,7,1108,1,3,28.0,-1,944.0,0.0,0.0,2020,2092,0.0,75.0,0
6816_03,1,1,7,1108,1,2,32.0,0,0.0,0.0,0.0,83,868,0.0,0.0,1
6816_04,1,0,7,1108,1,3,10.0,0,0.0,0.0,0.0,2637,2092,0.0,0.0,1
6816_05,1,1,7,1108,1,1,0.0,0,0.0,0.0,0.0,2691,2092,0.0,0.0,0
6816_06,1,1,7,1108,1,3,9.0,0,0.0,0.0,0.0,1671,2092,0.0,0.0,1
6817_01,1,0,6,1304,2,3,37.0,0,21.0,54.0,5.0,2041,1048,178.0,431.0,0
6818_01,1,0,6,1418,1,3,31.0,0,32.0,2667.0,0.0,275,1144,0.0,9.0,1
6820_01,1,0,6,1419,1,3,31.0,0,-1.0,0.0,0.0,929,2067,1490.0,0.0,0
6821_01,1,0,6,1420,1,3,43.0,0,142.0,1208.0,0.0,1196,534,0.0,204.0,0
6822_01,1,0,6,1305,2,3,15.0,0,0.0,532.0,29.0,2160,1439,0.0,163.0,0
6824_01,1,0,7,1108,2,3,58.0,0,-1.0,0.0,0.0,2538,876,444.0,0.0,1
6825_01,2,1,6,1306,2,0,30.0,0,0.0,0.0,0.0,370,1473,0.0,0.0,1
6825_02,2,0,6,1306,2,3,24.0,0,3481.0,0.0,1236.0,1915,1560,2.0,256.0,0
6826_01,1,0,7,1109,2,3,49.0,0,0.0,69.0,92.0,2495,1609,1600.0,15.0,0
6827_01,3,0,1,84,2,1,73.0,0,181.0,1.0,840.0,229,2213,2618.0,1949.0,0
6827_02,3,1,1,84,2,3,14.0,0,0.0,0.0,0.0,2698,2213,0.0,0.0,1
6827_03,3,1,1,84,2,3,50.0,0,0.0,0.0,0.0,1423,2213,0.0,0.0,1
6827_04,3,-1,1,84,2,3,12.0,0,0.0,0.0,0.0,505,2213,0.0,0.0,1
6829_01,1,1,7,1109,1,3,2.0,0,0.0,0.0,0.0,1215,843,0.0,0.0,1
6829_02,1,0,7,1109,1,3,49.0,0,355.0,449.0,8.0,2557,843,0.0,0.0,0
6829_03,1,1,7,1109,1,3,32.0,0,0.0,0.0,0.0,387,843,0.0,0.0,0
6831_01,1,1,7,1111,1,3,-1.0,0,0.0,0.0,0.0,1481,1127,0.0,0.0,0
6832_01,2,1,6,1421,1,3,33.0,0,0.0,0.0,0.0,2759,1387,0.0,0.0,1
6833_01,1,0,5,452,2,0,23.0,0,7.0,0.0,0.0,502,122,716.0,800.0,1
6834_01,1,1,7,1111,2,3,23.0,0,0.0,0.0,0.0,737,1826,0.0,-1.0,1
6837_01,2,1,5,435,1,3,43.0,0,0.0,0.0,0.0,322,785,0.0,0.0,1
6839_01,1,0,6,1307,2,3,36.0,0,1912.0,0.0,0.0,2450,565,2.0,0.0,0
6840_01,2,1,6,1422,1,3,26.0,0,0.0,0.0,0.0,1906,475,0.0,0.0,1
6841_01,2,1,5,454,2,1,29.0,0,-1.0,0.0,0.0,1237,1935,0.0,0.0,1
6843_01,3,1,2,260,2,3,21.0,0,0.0,-1.0,0.0,2379,946,0.0,0.0,1
6843_02,3,1,2,260,2,1,30.0,0,0.0,0.0,0.0,1922,946,0.0,0.0,1
6844_01,2,0,5,455,2,1,23.0,0,71.0,0.0,1376.0,2181,2105,0.0,890.0,0
6848_01,3,1,4,214,1,3,13.0,0,0.0,0.0,0.0,2644,1406,0.0,0.0,1
6850_01,1,0,6,1424,1,3,22.0,-1,735.0,138.0,-1.0,407,2374,0.0,0.0,0
6850_02,1,1,7,1113,1,2,25.0,0,0.0,0.0,0.0,537,2374,0.0,0.0,0
6850_03,1,0,5,436,1,3,52.0,0,2.0,46.0,800.0,1106,2374,0.0,773.0,0
6851_01,1,0,5,456,2,3,22.0,0,0.0,752.0,18.0,2494,227,0.0,18.0,1
6853_01,3,0,3,218,1,1,31.0,0,0.0,1604.0,4058.0,209,1412,4094.0,124.0,0
6854_01,2,0,5,437,1,3,23.0,0,3211.0,4.0,243.0,293,2103,0.0,0.0,0
6857_01,1,0,6,1310,2,2,35.0,0,22.0,0.0,1179.0,1329,13,0.0,33.0,0
6858_01,3,1,2,229,1,3,26.0,0,0.0,0.0,0.0,1931,552,0.0,0.0,1
6858_02,3,1,2,229,1,3,14.0,0,0.0,0.0,0.0,2197,552,0.0,0.0,1
6858_03,3,0,2,229,1,1,39.0,0,0.0,60.0,0.0,1866,552,310.0,4674.0,0
6858_04,3,0,2,229,1,0,8.0,0,0.0,0.0,0.0,1332,552,0.0,0.0,1
6859_01,1,1,7,1113,2,2,29.0,0,0.0,0.0,0.0,1112,580,0.0,0.0,1
6861_01,1,1,7,1114,2,2,15.0,0,0.0,0.0,0.0,1249,1164,0.0,0.0,1
6862_01,1,1,7,1115,2,3,48.0,0,0.0,0.0,0.0,2711,1345,0.0,0.0,1
6862_02,1,0,7,1115,2,3,9.0,0,0.0,0.0,0.0,929,1345,0.0,0.0,0
6863_01,1,0,6,1311,2,3,25.0,0,0.0,10.0,909.0,1510,82,0.0,17.0,0
6864_01,3,1,1,71,1,3,13.0,0,0.0,0.0,0.0,1907,2325,0.0,0.0,1
6864_02,3,1,1,71,1,1,25.0,-1,0.0,0.0,0.0,636,2325,0.0,0.0,1
6865_01,3,0,4,208,2,3,27.0,-1,69.0,2878.0,0.0,1195,1003,4232.0,3798.0,0
6865_02,3,1,4,208,2,3,32.0,0,0.0,0.0,0.0,2044,1003,0.0,0.0,1
6866_01,3,0,3,253,2,1,20.0,0,0.0,17958.0,99.0,1871,1597,14.0,57.0,1
6866_02,3,0,3,253,2,1,40.0,0,6103.0,7570.0,860.0,1424,1597,13117.0,192.0,0
6868_01,1,0,6,1427,1,3,18.0,0,0.0,18.0,73.0,1227,932,2134.0,25.0,0
6869_01,1,0,6,1428,1,3,21.0,0,0.0,0.0,901.0,2263,685,3.0,0.0,0
6871_01,1,0,7,1116,2,3,38.0,0,190.0,1.0,616.0,1903,2271,0.0,-1.0,1
6873_01,3,0,1,72,1,1,62.0,0,362.0,1049.0,46.0,2460,1929,104.0,829.0,1
6879_01,1,1,7,1119,2,3,23.0,0,0.0,0.0,0.0,1511,454,0.0,0.0,1
6880_01,2,0,6,1315,2,3,48.0,1,2191.0,0.0,172.0,1571,1748,1.0,0.0,0
6880_02,2,1,5,457,2,3,27.0,0,0.0,0.0,0.0,2402,1748,0.0,0.0,0
6882_01,2,1,6,1430,1,1,32.0,0,0.0,0.0,0.0,1234,778,0.0,0.0,1
6882_02,2,0,5,438,1,3,53.0,0,0.0,0.0,0.0,2349,778,0.0,0.0,0
6883_01,1,0,7,1120,2,3,26.0,0,0.0,0.0,1.0,197,146,0.0,398.0,1
6885_01,2,1,6,1316,2,3,46.0,0,-1.0,0.0,0.0,747,2012,0.0,0.0,1
6887_01,1,0,7,1122,2,3,32.0,0,0.0,326.0,31.0,1282,82,5.0,545.0,0
6889_01,1,0,6,1317,2,0,40.0,0,862.0,0.0,0.0,1870,2208,0.0,59.0,0
6891_01,2,0,4,215,1,3,27.0,0,725.0,0.0,1660.0,2079,1580,0.0,0.0,1
6892_01,1,-1,6,1318,2,3,28.0,0,0.0,669.0,0.0,1113,1689,1.0,2.0,1
6893_01,3,1,2,261,2,3,29.0,0,0.0,0.0,0.0,404,1148,0.0,0.0,1
6894_01,2,1,6,1319,2,3,37.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
6894_02,2,0,6,1319,2,3,0.0,0,0.0,0.0,0.0,2828,558,0.0,0.0,1
6894_03,2,0,6,1319,2,3,12.0,-1,0.0,0.0,0.0,456,558,0.0,0.0,1
