PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
7275_01,1,0,6,1402,2,2,64.0,0,245.0,2414.0,0.0,2667,789,0.0,13.0
7281_01,3,0,3,266,2,3,34.0,0,0.0,1415.0,0.0,2839,1075,0.0,1238.0
7282_01,1,1,7,1173,1,2,30.0,0,0.0,0.0,0.0,162,1722,0.0,0.0
7286_01,2,0,4,226,1,3,62.0,0,933.0,0.0,0.0,1495,729,28.0,0.0
7287_01,3,1,2,274,2,3,29.0,0,0.0,0.0,0.0,1352,1139,0.0,0.0
7288_01,1,-1,6,1403,2,3,33.0,0,229.0,248.0,0.0,36,1752,402.0,0.0
7291_01,1,1,7,1186,2,3,31.0,0,0.0,0.0,0.0,1297,1984,0.0,0.0
7293_01,1,0,5,469,1,3,51.0,0,0.0,491.0,0.0,1829,2153,298.0,0.0
7294_01,1,0,7,1187,2,3,23.0,0,514.0,0.0,22.0,2321,1346,1.0,1.0
7295_01,1,0,5,470,1,3,18.0,0,96.0,0.0,607.0,715,2101,0.0,1.0
7295_02,1,0,5,470,1,3,47.0,0,1095.0,320.0,1015.0,1442,2101,0.0,0.0
7299_01,1,0,6,1404,2,3,58.0,0,0.0,0.0,806.0,983,1104,0.0,15.0
7308_01,3,1,3,267,2,3,46.0,0,0.0,0.0,0.0,1424,1444,0.0,0.0
7312_01,2,0,4,230,1,3,44.0,0,106.0,0.0,2561.0,2322,1872,348.0,0.0
7315_01,1,1,7,1175,1,3,19.0,0,0.0,0.0,0.0,352,216,0.0,0.0
7316_01,1,0,6,1515,1,2,43.0,0,0.0,726.0,1.0,1397,1398,23.0,0.0
7317_01,1,0,6,1406,2,3,21.0,0,2.0,0.0,0.0,596,1281,697.0,0.0
7318_01,2,0,6,1407,2,2,29.0,0,1061.0,7.0,312.0,1915,1560,0.0,11.0
7319_01,1,0,7,1176,1,2,13.0,0,33.0,28.0,685.0,1910,1944,27.0,-1.0
7319_02,1,0,7,1176,1,2,16.0,0,13.0,805.0,2.0,1912,1944,8.0,6.0
7319_03,1,0,6,1516,1,3,25.0,0,0.0,733.0,0.0,1254,1944,0.0,0.0
7325_01,1,0,5,472,1,3,19.0,0,0.0,1.0,451.0,1487,1704,1100.0,67.0
7329_01,3,0,5,473,1,3,29.0,0,0.0,2783.0,195.0,1992,1563,897.0,852.0
7329_02,3,0,5,473,1,3,35.0,1,0.0,3131.0,0.0,1277,1563,203.0,719.0
7329_03,3,0,5,473,1,1,56.0,0,132.0,4531.0,2.0,286,1563,119.0,67.0
7333_01,1,0,5,489,2,3,20.0,0,612.0,154.0,4.0,855,1550,17.0,0.0
7335_01,1,1,7,1177,1,2,38.0,-1,0.0,0.0,0.0,587,314,0.0,0.0
7345_01,2,0,6,1521,1,3,18.0,0,350.0,0.0,107.0,1149,952,0.0,892.0
7348_01,2,0,6,1414,2,3,26.0,0,1189.0,0.0,632.0,1692,1691,0.0,0.0
7348_02,2,1,6,1414,2,1,0.0,0,0.0,0.0,0.0,970,1691,0.0,0.0
7348_03,2,0,6,1414,2,3,2.0,0,0.0,0.0,0.0,693,1691,0.0,0.0
7349_01,1,0,7,1180,1,3,36.0,0,0.0,152.0,0.0,2383,750,146.0,329.0
7352_01,1,0,6,1415,2,2,25.0,0,1197.0,102.0,0.0,457,277,0.0,0.0
7354_01,3,1,2,242,1,3,2.0,0,0.0,0.0,-1.0,1597,1032,0.0,0.0
7354_02,3,0,2,242,1,3,0.0,0,0.0,0.0,0.0,516,1032,0.0,0.0
7354_03,3,1,2,242,1,3,18.0,0,0.0,0.0,0.0,1459,1484,0.0,-1.0
7354_04,3,0,2,242,1,3,60.0,0,0.0,1959.0,91.0,535,1032,2206.0,7229.0
7354_05,3,1,2,242,1,2,26.0,0,0.0,0.0,0.0,739,1055,0.0,0.0
7354_06,3,0,2,242,1,3,36.0,0,0.0,911.0,0.0,291,1055,749.0,1.0
7355_01,2,0,5,491,2,3,22.0,0,848.0,0.0,5.0,1762,1549,445.0,0.0
7357_01,1,1,7,1193,2,1,21.0,0,0.0,0.0,0.0,2878,136,0.0,0.0
7362_01,1,0,7,1195,2,3,37.0,0,48.0,84.0,0.0,1312,1788,20.0,658.0
7363_01,1,1,7,1182,1,3,65.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
7364_01,1,0,7,1196,2,3,44.0,0,1.0,0.0,-1.0,1915,1560,0.0,0.0
7368_01,3,1,0,0,0,3,31.0,0,0.0,0.0,0.0,531,1469,0.0,0.0
7369_01,2,0,6,1524,1,3,31.0,0,953.0,0.0,20.0,1915,1560,382.0,556.0
7373_01,3,1,2,275,2,3,21.0,0,0.0,0.0,0.0,2135,1175,0.0,0.0
7373_02,3,1,2,275,2,3,47.0,0,0.0,0.0,0.0,2780,1175,0.0,0.0
7375_01,1,0,5,493,2,3,19.0,0,0.0,1.0,757.0,2868,1503,12.0,18.0
7378_01,1,0,6,1528,1,3,33.0,0,157.0,645.0,0.0,795,1660,1447.0,1.0
7380_01,3,0,2,276,2,3,25.0,0,0.0,0.0,0.0,933,2049,0.0,0.0
7380_02,3,1,2,276,2,3,16.0,0,0.0,0.0,0.0,2343,2049,0.0,0.0
7380_03,3,0,2,276,2,3,44.0,0,334.0,80.0,0.0,1911,2049,1019.0,1966.0
7380_04,3,0,2,276,2,3,9.0,0,0.0,0.0,0.0,2111,2049,0.0,0.0
7381_01,1,1,7,1187,1,2,15.0,0,0.0,0.0,0.0,440,1781,0.0,0.0
7382_01,1,1,7,1197,2,2,34.0,0,0.0,0.0,0.0,1934,1979,0.0,0.0
7383_01,1,1,7,1188,1,1,24.0,0,0.0,0.0,0.0,1316,1866,0.0,0.0
7383_02,1,0,6,1529,1,3,39.0,0,350.0,134.0,0.0,1786,1866,0.0,319.0
7384_01,1,0,5,494,2,3,27.0,0,837.0,0.0,0.0,2806,2199,36.0,0.0
7386_01,1,1,7,1189,1,3,34.0,0,0.0,0.0,0.0,907,1973,0.0,0.0
7389_01,2,1,6,1530,1,3,24.0,0,0.0,0.0,0.0,25,1949,0.0,0.0
7397_01,3,0,2,243,1,3,43.0,0,0.0,0.0,0.0,2536,1598,0.0,0.0
7400_01,1,0,6,1532,1,2,41.0,0,366.0,0.0,0.0,1422,2242,17.0,331.0
7404_01,1,1,7,1199,2,3,26.0,0,0.0,0.0,0.0,489,200,0.0,0.0
7407_01,2,0,5,480,1,3,27.0,0,213.0,1083.0,1.0,1884,335,0.0,1.0
7409_01,1,-1,0,0,0,3,39.0,0,791.0,0.0,0.0,5,2051,94.0,0.0
7409_02,1,0,6,1421,2,3,34.0,0,0.0,14.0,775.0,2048,2051,14.0,0.0
7412_01,3,1,3,273,2,1,33.0,0,0.0,0.0,0.0,743,1406,0.0,0.0
7413_01,1,1,7,1196,1,3,16.0,0,0.0,0.0,0.0,1786,297,0.0,0.0
7413_02,1,1,7,1196,1,3,6.0,0,0.0,0.0,0.0,839,297,0.0,0.0
7414_01,2,0,4,222,2,1,13.0,0,78.0,1.0,16.0,1161,331,5.0,1868.0
7415_01,1,0,7,1202,2,3,50.0,0,14.0,0.0,3.0,213,167,483.0,0.0
7417_01,1,0,6,1422,2,3,24.0,0,31.0,0.0,232.0,358,1091,232.0,1026.0
7417_02,1,0,7,1203,2,3,18.0,-1,1551.0,228.0,0.0,422,1091,-1.0,0.0
7420_01,1,-1,6,1536,1,3,24.0,0,651.0,0.0,0.0,828,157,38.0,0.0
7421_01,1,1,7,1198,1,2,16.0,0,0.0,0.0,0.0,923,974,0.0,0.0
7421_02,1,0,6,1537,1,2,22.0,0,0.0,796.0,0.0,1410,974,0.0,0.0
7423_01,2,0,6,1538,1,3,13.0,0,1087.0,36.0,19.0,1213,1671,6.0,0.0
7423_02,2,1,6,1538,1,1,29.0,0,0.0,0.0,0.0,1094,1671,0.0,0.0
7424_01,1,0,7,1199,1,3,30.0,0,0.0,0.0,61.0,2315,1826,566.0,0.0
7426_01,3,1,3,274,2,3,25.0,0,0.0,0.0,0.0,512,1810,0.0,0.0
7426_02,3,1,3,274,2,3,23.0,0,0.0,0.0,0.0,2630,1810,-1.0,0.0
7426_03,3,1,3,274,2,1,28.0,0,0.0,0.0,0.0,2505,971,0.0,0.0
7433_01,1,1,7,1201,1,2,37.0,0,0.0,0.0,0.0,323,600,-1.0,0.0
7434_01,1,0,5,482,1,3,21.0,0,0.0,0.0,3.0,2414,911,0.0,1617.0
7439_01,3,0,2,280,2,3,54.0,0,0.0,384.0,0.0,267,1767,37.0,1721.0
7439_02,3,1,2,280,2,1,21.0,0,0.0,0.0,0.0,60,1767,0.0,0.0
7440_01,1,0,0,0,0,3,36.0,0,698.0,63.0,1.0,1215,1179,1.0,135.0
7441_01,3,1,2,245,1,3,21.0,0,0.0,0.0,0.0,1672,148,0.0,0.0
7443_01,1,1,7,1207,2,2,21.0,0,0.0,0.0,0.0,1426,162,0.0,0.0
7451_01,1,0,6,1542,1,3,23.0,0,49.0,2110.0,8.0,1829,1335,0.0,568.0
7454_01,1,0,7,1209,2,2,40.0,0,7.0,0.0,83.0,944,1749,230.0,220.0
7463_01,1,0,0,0,0,3,18.0,0,0.0,0.0,0.0,366,2355,0.0,677.0
7465_01,1,0,5,497,2,3,25.0,0,61.0,0.0,701.0,294,756,75.0,68.0
7466_01,2,0,6,1425,2,3,24.0,0,1289.0,0.0,0.0,1415,1488,0.0,0.0
7467_01,3,0,5,484,1,3,37.0,0,0.0,203.0,0.0,883,661,603.0,629.0
7468_01,3,0,5,498,2,3,25.0,0,13.0,-1.0,0.0,1024,1224,1.0,132.0
7469_01,0,0,0,0,0,3,24.0,0,433.0,110.0,209.0,192,655,23.0,0.0
7470_01,1,1,7,1213,2,3,3.0,0,0.0,0.0,0.0,1172,836,0.0,0.0
7471_01,1,1,7,1208,1,3,2.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
7471_02,1,0,7,1208,1,3,22.0,0,0.0,270.0,0.0,587,1502,0.0,486.0
7473_01,1,0,6,1427,2,3,24.0,0,0.0,2.0,0.0,430,2190,1.0,733.0
7473_02,1,0,6,1427,2,1,17.0,0,190.0,0.0,519.0,2785,2190,182.0,4.0
7474_01,1,1,7,1214,2,3,53.0,0,0.0,0.0,0.0,1797,1287,0.0,0.0
7476_01,1,0,6,1428,2,3,23.0,0,11.0,1017.0,0.0,95,888,0.0,1.0
7480_01,1,0,6,1430,2,1,29.0,0,84.0,-1.0,28.0,843,1393,496.0,0.0
7482_01,2,1,6,1547,1,3,21.0,0,0.0,0.0,0.0,2126,2373,0.0,0.0
7482_02,0,0,6,1547,1,3,22.0,0,0.0,0.0,976.0,1643,1516,1713.0,0.0
7489_01,1,0,7,1211,1,3,2.0,0,0.0,0.0,0.0,390,416,-1.0,0.0
7489_02,1,0,6,1548,1,3,-1.0,0,606.0,23.0,3.0,537,416,16.0,154.0
7489_03,1,0,7,1211,1,3,20.0,0,0.0,0.0,0.0,95,416,0.0,-1.0
7491_01,1,1,7,1212,1,3,14.0,0,0.0,0.0,0.0,2282,2217,0.0,0.0
7493_01,1,0,6,1549,1,2,26.0,0,0.0,742.0,0.0,435,190,0.0,1.0
7497_01,1,1,7,1218,2,3,23.0,0,0.0,0.0,0.0,2214,544,0.0,0.0
7511_01,1,0,7,1213,1,3,21.0,0,331.0,3485.0,1110.0,1321,170,598.0,-1.0
7516_01,1,0,6,1556,1,3,20.0,0,0.0,709.0,0.0,1043,282,6.0,1.0
7519_01,1,0,6,1558,1,3,19.0,0,1651.0,0.0,0.0,84,2272,0.0,1120.0
7526_01,3,1,4,225,2,3,29.0,0,0.0,0.0,0.0,2505,445,0.0,0.0
7528_01,1,1,7,1220,2,3,58.0,0,0.0,0.0,0.0,1104,2349,0.0,0.0
7528_02,1,1,7,1220,2,1,13.0,0,0.0,0.0,0.0,2091,2349,-1.0,0.0
7528_03,1,0,6,1438,2,3,32.0,0,482.0,0.0,0.0,502,2349,321.0,0.0
7528_04,1,1,7,1220,2,1,23.0,0,0.0,0.0,0.0,1296,2349,0.0,0.0
7530_01,3,1,2,285,2,1,38.0,0,0.0,0.0,0.0,2487,1383,0.0,0.0
7530_02,3,0,2,285,2,1,47.0,0,0.0,3361.0,0.0,81,1383,1344.0,3228.0
7530_03,3,-1,2,285,2,3,38.0,0,0.0,1222.0,0.0,1170,1383,734.0,3153.0
7530_04,3,0,2,285,2,1,47.0,0,0.0,744.0,0.0,236,1383,8911.0,1165.0
7532_01,1,1,7,1222,2,1,20.0,0,0.0,0.0,0.0,1948,2086,0.0,0.0
7537_01,1,1,7,1224,2,1,32.0,0,0.0,0.0,0.0,692,949,0.0,0.0
7539_01,3,1,3,242,1,3,42.0,0,0.0,0.0,0.0,117,1286,0.0,0.0
7539_02,3,0,3,242,1,3,34.0,0,0.0,4402.0,9.0,1124,1286,788.0,79.0
7540_01,1,0,6,1563,1,3,60.0,0,0.0,30.0,173.0,576,864,572.0,0.0
7541_01,2,1,6,1441,2,3,30.0,0,0.0,0.0,0.0,792,2318,0.0,0.0
7541_02,0,1,6,1441,2,3,11.0,0,0.0,0.0,0.0,699,1811,0.0,0.0
7541_03,2,1,5,500,2,3,45.0,0,0.0,0.0,0.0,2242,2318,0.0,0.0
7546_01,3,1,3,243,1,1,39.0,1,0.0,0.0,-1.0,2035,2180,0.0,0.0
7547_01,1,0,6,1565,1,3,19.0,0,0.0,1379.0,0.0,1182,1304,70.0,0.0
7548_01,1,0,6,1566,1,3,18.0,0,20.0,0.0,572.0,1970,2355,254.0,452.0
7551_01,1,0,6,1443,2,2,34.0,0,0.0,0.0,1349.0,70,1213,1.0,0.0
7554_01,1,1,7,1226,2,3,-1.0,0,0.0,0.0,0.0,746,1820,0.0,0.0
7555_01,0,0,5,491,1,1,30.0,0,1487.0,306.0,478.0,714,191,65.0,1.0
7556_01,3,1,3,280,2,3,48.0,0,0.0,0.0,0.0,2807,1711,0.0,0.0
7556_02,0,1,3,280,2,1,38.0,0,0.0,0.0,0.0,2436,1711,0.0,0.0
7556_03,3,0,0,0,0,3,33.0,0,0.0,673.0,0.0,1709,1711,0.0,783.0
7556_04,3,1,3,280,2,1,47.0,0,0.0,0.0,0.0,1013,1250,0.0,0.0
7557_01,2,0,6,1567,1,3,29.0,-1,1118.0,0.0,606.0,522,810,50.0,0.0
7557_02,2,1,6,1567,1,3,8.0,0,0.0,0.0,0.0,1782,810,0.0,0.0
7557_03,2,1,6,1567,1,3,47.0,0,0.0,0.0,0.0,44,810,0.0,0.0
7558_01,2,0,5,492,1,3,26.0,1,1141.0,315.0,652.0,1439,1094,0.0,0.0
7558_02,2,1,6,1568,1,1,13.0,0,0.0,0.0,0.0,1119,1094,0.0,0.0
7562_01,1,0,6,1446,2,3,18.0,0,0.0,-1.0,0.0,1915,1560,645.0,4.0
7564_01,2,0,6,1447,2,3,27.0,0,1382.0,0.0,0.0,1943,2018,0.0,62.0
7566_01,3,0,4,236,1,3,27.0,0,0.0,1822.0,0.0,2589,1121,97.0,1165.0
7570_01,3,0,2,248,1,3,30.0,0,0.0,0.0,0.0,1589,1431,0.0,0.0
7570_02,3,0,2,248,1,3,25.0,0,2044.0,10302.0,0.0,893,1431,4.0,4009.0
7571_01,2,0,4,238,1,3,26.0,0,1022.0,0.0,140.0,996,478,20.0,0.0
7575_01,1,0,6,1448,2,3,20.0,0,718.0,0.0,0.0,2621,1655,0.0,43.0
7581_01,3,0,5,503,2,3,52.0,0,0.0,3453.0,2228.0,345,2043,7.0,2342.0
7582_01,1,1,7,1218,1,3,3.0,0,0.0,0.0,0.0,2583,653,0.0,0.0
7582_02,1,0,7,1218,1,3,6.0,0,0.0,0.0,0.0,2037,653,0.0,0.0
7582_03,1,0,7,1218,1,3,0.0,0,0.0,0.0,0.0,1945,653,0.0,0.0
7582_04,1,0,6,1573,1,3,22.0,0,0.0,545.0,0.0,1365,653,145.0,0.0
7582_05,1,1,7,1218,1,3,1.0,0,0.0,0.0,0.0,821,653,0.0,0.0
7587_01,1,0,6,1575,1,3,44.0,0,0.0,729.0,0.0,277,469,0.0,0.0
7589_01,1,1,7,1220,1,2,18.0,0,0.0,0.0,0.0,416,2125,0.0,0.0
7590_01,0,0,6,1449,2,3,20.0,0,0.0,7.0,1393.0,240,393,11.0,0.0
7591_01,1,0,5,494,1,3,29.0,0,150.0,1459.0,0.0,500,1737,0.0,0.0
7591_02,1,0,6,1576,1,0,28.0,0,71.0,296.0,323.0,608,1737,2.0,0.0
7593_01,3,1,1,82,1,1,39.0,0,0.0,0.0,0.0,1271,1771,0.0,0.0
7597_01,1,1,7,1221,1,3,11.0,0,0.0,0.0,0.0,1345,947,0.0,0.0
7597_02,1,1,7,1221,1,2,2.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
7597_03,1,0,6,1577,1,3,15.0,0,0.0,230.0,0.0,2018,1962,214.0,1106.0
7597_04,1,1,7,1221,1,3,32.0,0,0.0,0.0,0.0,109,2241,0.0,0.0
7597_05,1,-1,6,1577,1,2,15.0,0,1660.0,0.0,1245.0,2102,947,0.0,0.0
7597_06,1,0,7,1221,1,3,1.0,0,0.0,0.0,0.0,1847,1962,0.0,0.0
7597_07,1,0,6,1577,1,3,20.0,0,0.0,6.0,259.0,2737,2241,367.0,713.0
7600_01,3,1,1,91,2,1,25.0,0,0.0,0.0,0.0,73,523,0.0,0.0
7600_02,3,0,1,91,2,3,32.0,1,0.0,1111.0,-1.0,1890,523,1439.0,221.0
7602_01,3,1,5,504,2,1,32.0,0,0.0,0.0,0.0,2587,2312,0.0,0.0
7603_01,1,0,6,1578,1,3,18.0,0,0.0,1381.0,0.0,2675,1290,0.0,3.0
7607_01,1,0,6,1580,1,3,49.0,0,0.0,583.0,225.0,2020,1668,69.0,305.0
7610_01,1,0,7,1233,2,1,2.0,0,0.0,0.0,0.0,62,2156,0.0,0.0
7610_02,1,0,6,1455,2,3,13.0,0,117.0,679.0,0.0,58,2156,0.0,25.0
7611_01,2,0,6,1581,1,3,28.0,0,1626.0,0.0,0.0,305,638,208.0,91.0
7611_02,2,0,6,1581,1,2,56.0,0,90.0,0.0,82.0,1166,638,0.0,519.0
7612_01,1,0,6,1456,2,3,27.0,0,0.0,0.0,8.0,1281,1442,1227.0,13.0
7612_02,1,1,7,1234,2,3,34.0,0,0.0,0.0,0.0,325,1442,0.0,0.0
7613_01,3,1,2,249,1,3,28.0,0,0.0,0.0,0.0,2677,815,0.0,0.0
7615_01,1,-1,7,1222,1,3,31.0,0,0.0,0.0,114.0,1404,1858,4.0,901.0
7617_01,2,0,6,1582,1,3,24.0,0,85.0,0.0,-1.0,1367,118,0.0,-1.0
7619_01,1,1,7,1236,2,3,8.0,0,0.0,0.0,0.0,2535,1605,0.0,0.0
7629_01,1,0,7,1238,2,3,20.0,0,-1.0,399.0,2871.0,1472,791,0.0,454.0
7629_02,1,0,6,1459,2,2,63.0,0,0.0,1362.0,0.0,1980,791,18.0,358.0
7629_03,1,0,7,1238,2,1,0.0,0,0.0,0.0,0.0,1978,791,0.0,0.0
7636_01,1,0,5,498,1,3,13.0,0,1118.0,0.0,93.0,2345,1266,5.0,393.0
7637_01,2,0,6,1460,2,3,1.0,0,0.0,0.0,0.0,800,994,0.0,0.0
7637_02,2,0,6,1460,2,3,13.0,0,2758.0,0.0,-1.0,35,335,6.0,0.0
7637_03,2,0,6,1460,2,3,2.0,0,0.0,0.0,0.0,1732,994,0.0,0.0
7638_01,1,1,7,1225,1,3,18.0,0,0.0,0.0,0.0,1410,402,0.0,0.0
7642_01,2,1,6,1587,1,3,30.0,0,0.0,0.0,0.0,2446,2224,-1.0,0.0
7645_01,3,1,2,291,2,1,35.0,0,0.0,0.0,0.0,1907,2150,0.0,0.0
7648_01,2,0,6,1588,1,1,28.0,0,0.0,0.0,1171.0,2581,1239,0.0,0.0
7651_01,2,1,6,1589,1,3,28.0,0,0.0,0.0,0.0,905,1196,0.0,0.0
7653_01,1,0,7,1243,2,3,48.0,0,0.0,0.0,0.0,2027,649,909.0,0.0
7654_01,3,1,3,248,1,3,34.0,0,0.0,0.0,0.0,2033,1561,0.0,0.0
7655_01,1,0,6,1462,2,3,16.0,0,0.0,1000.0,1.0,93,1133,0.0,0.0
7657_01,1,0,6,1463,2,2,24.0,0,12.0,158.0,0.0,2383,2276,0.0,1241.0
7658_01,0,0,2,293,2,3,53.0,0,5.0,2572.0,0.0,748,129,0.0,-1.0
7659_01,1,0,6,1464,2,3,24.0,0,0.0,0.0,42.0,711,836,0.0,849.0
7662_01,2,1,6,1590,1,3,32.0,0,-1.0,0.0,0.0,647,618,0.0,0.0
7663_01,1,1,7,1246,2,1,15.0,0,0.0,0.0,0.0,2768,15,0.0,0.0
7664_01,1,0,7,1228,1,2,24.0,0,0.0,7.0,1.0,2553,2053,498.0,0.0
7668_01,1,0,6,1592,1,3,35.0,0,13.0,0.0,682.0,575,692,0.0,-1.0
7672_01,3,0,3,249,1,3,42.0,0,0.0,4583.0,0.0,922,1775,5737.0,3860.0
7673_01,1,-1,6,1593,1,2,18.0,0,122.0,399.0,1.0,1915,1560,38.0,27.0
7674_01,1,0,6,1594,1,3,15.0,0,3.0,0.0,48.0,858,708,0.0,896.0
7675_01,2,0,6,1595,1,3,37.0,-1,414.0,991.0,288.0,2174,1836,0.0,0.0
7681_01,2,1,5,505,2,3,35.0,0,0.0,0.0,0.0,2433,595,0.0,0.0
7685_01,1,1,7,1249,2,3,34.0,0,0.0,0.0,0.0,1881,1543,0.0,0.0
7686_01,1,1,7,1250,2,1,21.0,0,0.0,0.0,0.0,2037,1732,0.0,0.0
7695_01,1,0,6,1600,1,3,14.0,0,113.0,0.0,940.0,2028,2245,3.0,21.0
7701_01,2,0,6,1468,2,3,16.0,0,643.0,163.0,954.0,2470,2346,0.0,0.0
7704_01,1,0,6,1469,2,1,23.0,0,0.0,7.0,1950.0,2509,556,87.0,0.0
7706_01,3,0,3,288,2,3,53.0,0,0.0,394.0,2646.0,2587,2269,99.0,113.0
7718_01,3,1,2,297,2,3,18.0,0,0.0,0.0,0.0,650,2046,0.0,0.0
7722_01,1,0,6,1607,1,3,16.0,0,195.0,789.0,92.0,1701,110,63.0,0.0
7725_01,3,1,4,243,1,3,34.0,0,0.0,0.0,0.0,2172,390,0.0,0.0
7726_01,1,1,7,1241,1,3,13.0,0,0.0,0.0,0.0,548,1292,0.0,0.0
7730_01,0,0,6,1473,2,2,25.0,0,10.0,6.0,0.0,1809,2380,1.0,570.0
7732_01,1,0,0,0,0,3,43.0,0,8.0,0.0,0.0,1514,761,780.0,0.0
7733_01,2,0,6,1474,2,3,39.0,0,821.0,37.0,260.0,1752,558,1.0,0.0
7734_01,1,0,6,1608,1,1,19.0,0,0.0,257.0,431.0,6,1241,0.0,5.0
7735_01,2,0,6,1475,2,0,21.0,0,489.0,15.0,6.0,1768,660,777.0,1.0
7737_01,1,1,7,1242,1,3,20.0,0,0.0,0.0,0.0,2823,610,0.0,0.0
7740_01,0,0,6,1610,1,2,16.0,0,0.0,0.0,672.0,702,794,0.0,0.0
7740_02,1,0,7,1243,1,3,9.0,0,0.0,0.0,0.0,2091,794,0.0,0.0
7745_01,1,0,6,1478,2,3,18.0,0,0.0,743.0,0.0,260,176,40.0,20.0
7750_01,1,0,6,1479,2,1,23.0,0,0.0,299.0,1.0,2696,489,69.0,374.0
7756_01,1,0,6,1481,2,3,36.0,0,2.0,2141.0,0.0,2060,851,0.0,8.0
7758_01,1,0,6,1482,2,3,30.0,0,69.0,0.0,2.0,948,1979,653.0,0.0
7759_01,1,0,6,1483,2,3,46.0,0,11.0,52.0,666.0,1657,602,0.0,0.0
7762_01,1,0,5,509,2,3,22.0,0,0.0,0.0,0.0,183,1590,0.0,789.0
7765_01,1,1,7,1255,2,3,1.0,0,0.0,0.0,0.0,831,643,0.0,0.0
7765_02,1,1,7,1255,2,3,21.0,0,0.0,0.0,0.0,2823,643,0.0,0.0
7765_03,1,1,7,1255,2,3,24.0,0,0.0,0.0,0.0,94,643,0.0,0.0
7766_01,1,0,7,1256,2,3,51.0,0,704.0,0.0,0.0,2720,586,2.0,0.0
7772_01,1,1,7,1247,1,3,26.0,0,0.0,0.0,0.0,316,596,0.0,0.0
7779_01,3,0,1,95,2,1,35.0,0,0.0,3495.0,0.0,304,236,53.0,758.0
7781_01,1,0,7,1260,2,2,22.0,0,0.0,-1.0,0.0,2537,1242,46.0,643.0
7792_01,3,1,2,302,2,1,30.0,-1,0.0,0.0,0.0,1715,2177,-1.0,0.0
7792_02,3,1,2,302,2,3,28.0,0,0.0,0.0,0.0,2840,2177,0.0,0.0
7792_03,3,1,2,302,2,1,33.0,0,0.0,0.0,0.0,994,516,0.0,0.0
7792_04,3,0,2,302,2,3,56.0,0,3.0,347.0,4.0,787,516,1263.0,1072.0
7792_05,3,1,2,302,2,1,32.0,0,0.0,0.0,0.0,2374,516,0.0,0.0
7794_01,2,0,5,511,2,3,39.0,0,1173.0,0.0,0.0,47,1920,0.0,0.0
7795_01,1,0,6,1618,1,3,25.0,-1,1014.0,0.0,69.0,1040,1028,22.0,3.0
7795_02,1,0,5,505,1,3,25.0,0,0.0,31.0,952.0,2672,1028,0.0,0.0
7796_01,1,0,7,1250,1,3,34.0,0,51.0,203.0,0.0,558,553,386.0,242.0
7798_01,1,0,5,507,1,3,-1.0,0,294.0,76.0,9.0,381,1339,0.0,-1.0
7798_02,1,0,6,1619,1,1,18.0,0,0.0,0.0,1446.0,120,1339,0.0,0.0
7799_01,1,0,7,1262,2,3,18.0,0,13.0,9.0,721.0,2272,2153,3.0,63.0
7804_01,1,0,0,0,0,3,23.0,0,502.0,2.0,52.0,1169,1111,0.0,2698.0
7807_01,0,1,7,1255,1,2,21.0,0,0.0,0.0,0.0,1254,2233,0.0,0.0
7811_01,2,1,5,512,2,3,47.0,0,0.0,0.0,0.0,2730,1106,0.0,0.0
7814_01,1,0,6,1623,1,3,18.0,0,0.0,563.0,93.0,2727,1437,0.0,75.0
7817_01,1,0,6,1498,2,3,43.0,0,0.0,251.0,0.0,2377,1753,357.0,363.0
7819_01,1,1,7,1263,2,3,18.0,0,0.0,0.0,0.0,2168,1378,0.0,0.0
7822_01,3,0,3,254,1,3,25.0,0,2.0,1297.0,0.0,898,1190,-1.0,1339.0
7823_01,1,1,7,1265,2,1,30.0,0,0.0,0.0,0.0,1031,1342,0.0,0.0
7825_01,2,0,6,1625,1,3,21.0,0,110.0,0.0,166.0,1293,1129,2412.0,0.0
7825_02,2,0,6,1625,1,3,24.0,0,22.0,0.0,1968.0,1114,1129,0.0,0.0
7825_03,2,0,6,1625,1,1,20.0,0,5.0,1.0,-1.0,2551,1129,1479.0,0.0
7826_01,3,1,2,303,2,1,30.0,0,0.0,0.0,0.0,1287,738,0.0,0.0
7827_01,3,1,2,304,2,3,58.0,0,0.0,0.0,0.0,2379,2203,0.0,0.0
7836_01,1,0,6,1499,2,2,36.0,0,1314.0,0.0,1187.0,2219,606,113.0,0.0
7838_01,3,1,3,292,2,3,27.0,0,0.0,0.0,0.0,1888,1052,0.0,0.0
7844_01,3,0,2,256,1,3,33.0,1,694.0,2031.0,6.0,697,340,10.0,1606.0
7846_01,3,0,2,308,2,3,55.0,0,0.0,2820.0,0.0,2389,1236,321.0,6946.0
7846_02,3,1,2,308,2,1,24.0,0,0.0,0.0,0.0,1171,1236,0.0,0.0
7854_01,1,-1,7,1262,1,1,17.0,0,0.0,0.0,0.0,1110,1215,0.0,0.0
7855_01,1,0,5,516,2,3,19.0,0,2.0,43.0,7.0,234,928,0.0,853.0
7857_01,1,1,7,1263,1,2,25.0,0,0.0,0.0,0.0,1960,2392,0.0,0.0
